Bus_Numbers,Passenger_Number,Iteration_Times,Pheromone,Alpha,Beta,Volatile_Coefficient,Ant_Pheromone_Quality,Ants_Number,Shortest_Line,shortest_Time,Cut_Lines,Cut_Times
30,10,100,45,6,5,0.6,175,25,"[1, 23, 19, 22, 8, 18, 27, 10, 29, 9, 4, 0, 25, 12, 3, 2, 5, 11, 6, 20, 7, 24, 26, 21, 16, 28, 13, 15, 14, 17, 1]",86.36682664,"[[1, 23, 19, 22, 8, 18, 27], [10, 29, 9, 4, 0, 25, 12], [3, 2, 5, 11, 6, 20, 7], [24, 26, 21, 16, 28, 13, 15], [14, 17]]",257.4396792
30,10,100,45,6,5,0.6,175,30,"[26, 0, 25, 18, 27, 10, 4, 29, 9, 8, 19, 1, 23, 21, 24, 6, 20, 7, 14, 15, 2, 13, 3, 17, 11, 12, 16, 28, 5, 22, 26]",103.6031057,"[[26, 0, 25, 18, 27, 10, 4], [29, 9, 8, 19, 1, 23, 21], [24, 6, 20, 7, 14, 15, 2], [13, 3, 17, 11, 12, 16, 28], [5, 22]]",263.4700935
30,10,100,45,6,5,0.6,175,35,"[27, 10, 4, 29, 9, 8, 22, 19, 1, 23, 18, 0, 25, 12, 2, 15, 13, 28, 16, 21, 26, 24, 6, 20, 7, 11, 17, 3, 14, 5, 27]",84.4121478,"[[22, 19, 1, 23, 18, 0, 25], [12, 2, 15, 13, 28, 16, 21], [26, 24, 6, 20, 7, 11, 17], [3, 14, 5, 27, 10, 4, 29], [9, 8]]",206.4925905
30,10,100,45,6,5,0.7,115,25,"[27, 10, 9, 29, 4, 5, 0, 25, 12, 11, 3, 2, 15, 13, 28, 16, 6, 20, 7, 24, 26, 21, 23, 1, 19, 22, 8, 18, 17, 14, 27]",98.15963027,"[[29, 4, 5, 0, 25, 12, 11], [3, 2, 15, 13, 28, 16, 6], [20, 7, 24, 26, 21, 23, 1], [19, 22, 8, 18, 17, 14, 27], [10, 9]]",254.6752725
30,10,100,45,6,5,0.7,115,30,"[14, 0, 25, 12, 11, 17, 3, 2, 15, 13, 28, 16, 7, 20, 6, 24, 26, 21, 23, 1, 19, 22, 8, 9, 29, 4, 10, 27, 18, 5, 14]",89.9970456,"[[3, 2, 15, 13, 28, 16, 7], [20, 6, 24, 26, 21, 23, 1], [19, 22, 8, 9, 29, 4, 10], [27, 18, 5, 14, 0, 25, 12], [11, 17]]",256.8180793
30,10,100,45,6,5,0.7,115,35,"[18, 27, 10, 9, 29, 4, 5, 25, 0, 12, 11, 17, 3, 2, 15, 13, 28, 16, 6, 20, 7, 24, 26, 21, 23, 1, 19, 22, 8, 14, 18]",97.63977079,"[[29, 4, 5, 25, 0, 12, 11], [17, 3, 2, 15, 13, 28, 16], [6, 20, 7, 24, 26, 21, 23], [1, 19, 22, 8, 14, 18, 27], [10, 9]]",254.0818806
30,10,100,45,6,5,0.7,130,25,"[8, 22, 19, 1, 23, 21, 26, 24, 6, 20, 7, 28, 13, 15, 2, 3, 17, 11, 12, 0, 25, 29, 9, 4, 10, 27, 18, 16, 14, 5, 8]",92.94326874,"[[26, 24, 6, 20, 7, 28, 13], [15, 2, 3, 17, 11, 12, 0], [25, 29, 9, 4, 10, 27, 18], [16, 14, 5, 8, 22, 19, 1], [23, 21]]",246.5889669
30,10,100,45,6,5,0.7,130,30,"[9, 29, 4, 10, 27, 18, 25, 0, 12, 3, 17, 11, 6, 20, 7, 24, 26, 21, 16, 28, 13, 15, 2, 14, 1, 23, 19, 8, 22, 5, 9]",96.13013599,"[[9, 29, 4, 10, 27, 18, 25], [0, 12, 3, 17, 11, 6, 20], [7, 24, 26, 21, 16, 28, 13], [15, 2, 14, 1, 23, 19, 8], [22, 5]]",199.1869811
30,10,100,45,6,5,0.7,130,35,"[4, 29, 9, 10, 27, 18, 8, 22, 19, 1, 23, 21, 26, 24, 6, 20, 7, 14, 13, 15, 2, 3, 17, 11, 12, 0, 25, 5, 28, 16, 4]",103.1780095,"[[9, 10, 27, 18, 8, 22, 19], [1, 23, 21, 26, 24, 6, 20], [7, 14, 13, 15, 2, 3, 17], [11, 12, 0, 25, 5, 28, 16], [4, 29]]",303.3203489
30,10,100,45,6,5,0.7,145,25,"[18, 0, 25, 12, 17, 11, 3, 2, 15, 13, 28, 16, 7, 20, 6, 24, 26, 21, 1, 23, 19, 22, 8, 9, 29, 4, 10, 27, 14, 5, 18]",96.96787137,"[[3, 2, 15, 13, 28, 16, 7], [20, 6, 24, 26, 21, 1, 23], [19, 22, 8, 9, 29, 4, 10], [27, 14, 5, 18, 0, 25, 12], [17, 11]]",232.3026508
30,10,100,45,6,5,0.7,145,30,"[3, 0, 25, 10, 27, 18, 1, 23, 19, 22, 8, 9, 29, 4, 5, 12, 11, 2, 15, 13, 28, 6, 20, 7, 24, 26, 21, 16, 14, 17, 3]",98.41019738,"[[3, 0, 25, 10, 27, 18, 1], [23, 19, 22, 8, 9, 29, 4], [5, 12, 11, 2, 15, 13, 28], [6, 20, 7, 24, 26, 21, 16], [14, 17]]",260.0367124
30,10,100,45,6,5,0.7,145,35,"[27, 10, 4, 29, 9, 8, 22, 19, 1, 23, 18, 25, 0, 12, 11, 2, 15, 13, 28, 16, 7, 20, 6, 24, 26, 21, 14, 3, 17, 5, 27]",85.92299273,"[[27, 10, 4, 29, 9, 8, 22], [19, 1, 23, 18, 25, 0, 12], [11, 2, 15, 13, 28, 16, 7], [20, 6, 24, 26, 21, 14, 3], [17, 5]]",225.2109146
30,10,100,45,6,5,0.7,160,25,"[7, 20, 6, 24, 26, 21, 16, 28, 13, 15, 2, 3, 17, 11, 12, 0, 25, 18, 1, 23, 19, 22, 8, 9, 29, 4, 10, 5, 27, 14, 7]",108.0695459,"[[16, 28, 13, 15, 2, 3, 17], [11, 12, 0, 25, 18, 1, 23], [19, 22, 8, 9, 29, 4, 10], [5, 27, 14, 7, 20, 6, 24], [26, 21]]",212.4017018
30,10,100,45,6,5,0.7,160,30,"[10, 27, 18, 25, 0, 12, 11, 17, 3, 2, 15, 13, 28, 16, 21, 26, 24, 6, 20, 7, 14, 23, 1, 19, 22, 8, 9, 29, 4, 5, 10]",106.1784042,"[[11, 17, 3, 2, 15, 13, 28], [16, 21, 26, 24, 6, 20, 7], [14, 23, 1, 19, 22, 8, 9], [29, 4, 5, 10, 27, 18, 25], [0, 12]]",228.8185251
30,10,100,45,6,5,0.7,160,35,"[0, 25, 18, 27, 1, 23, 19, 22, 8, 9, 29, 4, 5, 10, 12, 2, 15, 13, 28, 16, 21, 26, 24, 6, 20, 7, 14, 17, 11, 3, 0]",82.21328045,"[[27, 1, 23, 19, 22, 8, 9], [29, 4, 5, 10, 12, 2, 15], [13, 28, 16, 21, 26, 24, 6], [20, 7, 14, 17, 11, 3, 0], [25, 18]]",233.6174442
30,10,100,45,6,5,0.7,175,25,"[27, 10, 9, 29, 4, 5, 0, 25, 18, 1, 23, 19, 8, 22, 13, 28, 15, 2, 3, 17, 11, 12, 21, 26, 24, 6, 20, 7, 16, 14, 27]",102.0549386,"[[29, 4, 5, 0, 25, 18, 1], [23, 19, 8, 22, 13, 28, 15], [2, 3, 17, 11, 12, 21, 26], [24, 6, 20, 7, 16, 14, 27], [10, 9]]",206.5652005
30,10,100,45,6,5,0.7,175,30,"[0, 25, 12, 3, 17, 1, 23, 19, 22, 8, 9, 29, 4, 5, 10, 2, 15, 13, 28, 16, 6, 7, 20, 26, 24, 21, 11, 14, 27, 18, 0]",109.7589161,"[[23, 19, 22, 8, 9, 29, 4], [5, 10, 2, 15, 13, 28, 16], [6, 7, 20, 26, 24, 21, 11], [14, 27, 18, 0, 25, 12, 3], [17, 1]]",214.5860413
30,10,100,45,6,5,0.7,175,35,"[18, 27, 10, 29, 9, 4, 5, 0, 25, 12, 3, 17, 11, 13, 15, 2, 28, 16, 7, 20, 6, 24, 26, 21, 23, 1, 19, 8, 22, 14, 18]",103.8914645,"[[4, 5, 0, 25, 12, 3, 17], [11, 13, 15, 2, 28, 16, 7], [20, 6, 24, 26, 21, 23, 1], [19, 8, 22, 14, 18, 27, 10], [29, 9]]",223.5086023
30,10,100,45,6,5,0.8,115,25,"[21, 0, 25, 18, 27, 10, 4, 29, 1, 23, 19, 22, 8, 9, 5, 12, 3, 11, 17, 2, 15, 13, 28, 16, 6, 20, 7, 26, 24, 14, 21]",97.73856524,"[[18, 27, 10, 4, 29, 1, 23], [19, 22, 8, 9, 5, 12, 3], [11, 17, 2, 15, 13, 28, 16], [6, 20, 7, 26, 24, 14, 21], [0, 25]]",228.3382673
30,10,100,45,6,5,0.8,115,30,"[8, 19, 1, 23, 21, 24, 26, 6, 20, 7, 28, 13, 15, 2, 3, 17, 11, 12, 0, 25, 18, 27, 10, 4, 5, 29, 9, 16, 14, 22, 8]",103.0308402,"[[21, 24, 26, 6, 20, 7, 28], [13, 15, 2, 3, 17, 11, 12], [0, 25, 18, 27, 10, 4, 5], [29, 9, 16, 14, 22, 8, 19], [1, 23]]",241.5594027
30,10,100,45,6,5,0.8,115,35,"[5, 4, 0, 25, 10, 27, 18, 1, 23, 19, 22, 8, 9, 29, 12, 17, 11, 3, 15, 2, 13, 28, 16, 6, 20, 7, 14, 26, 24, 21, 5]",97.92039118,"[[4, 0, 25, 10, 27, 18, 1], [23, 19, 22, 8, 9, 29, 12], [17, 11, 3, 15, 2, 13, 28], [16, 6, 20, 7, 14, 26, 24], [21, 5]]",249.1171938
30,10,100,45,6,5,0.8,130,25,"[5, 4, 29, 9, 27, 10, 12, 0, 25, 18, 1, 23, 2, 15, 13, 28, 16, 6, 20, 7, 24, 26, 21, 11, 17, 3, 14, 19, 22, 8, 5]",108.6912684,"[[27, 10, 12, 0, 25, 18, 1], [23, 2, 15, 13, 28, 16, 6], [20, 7, 24, 26, 21, 11, 17], [3, 14, 19, 22, 8, 5, 4], [29, 9]]",174.1252505
30,10,100,45,6,5,0.8,130,30,"[23, 1, 19, 8, 22, 18, 25, 0, 12, 2, 15, 13, 28, 16, 20, 7, 6, 24, 26, 21, 3, 17, 11, 14, 27, 10, 4, 29, 9, 5, 23]",100.7759435,"[[23, 1, 19, 8, 22, 18, 25], [0, 12, 2, 15, 13, 28, 16], [20, 7, 6, 24, 26, 21, 3], [17, 11, 14, 27, 10, 4, 29], [9, 5]]",238.9151582
30,10,100,45,6,5,0.8,130,35,"[8, 22, 19, 1, 23, 18, 27, 10, 4, 29, 9, 0, 25, 12, 3, 17, 11, 2, 15, 13, 28, 16, 21, 26, 24, 6, 20, 7, 14, 5, 8]",104.6223862,"[[18, 27, 10, 4, 29, 9, 0], [25, 12, 3, 17, 11, 2, 15], [13, 28, 16, 21, 26, 24, 6], [20, 7, 14, 5, 8, 22, 19], [1, 23]]",272.7634124
30,10,100,45,6,5,0.8,145,25,"[29, 9, 4, 0, 25, 10, 27, 18, 1, 23, 19, 22, 8, 12, 17, 3, 15, 2, 13, 28, 16, 24, 26, 21, 6, 20, 7, 14, 11, 5, 29]",100.8760551,"[[0, 25, 10, 27, 18, 1, 23], [19, 22, 8, 12, 17, 3, 15], [2, 13, 28, 16, 24, 26, 21], [6, 20, 7, 14, 11, 5, 29], [9, 4]]",159.8217026
30,10,100,45,6,5,0.8,145,30,"[23, 1, 19, 8, 22, 18, 27, 10, 12, 0, 25, 9, 29, 4, 5, 26, 24, 21, 20, 7, 6, 16, 28, 13, 15, 2, 14, 3, 17, 11, 23]",92.3869975,"[[18, 27, 10, 12, 0, 25, 9], [29, 4, 5, 26, 24, 21, 20], [7, 6, 16, 28, 13, 15, 2], [14, 3, 17, 11, 23, 1, 19], [8, 22]]",225.3577408
30,10,100,45,6,5,0.8,145,35,"[27, 0, 25, 18, 1, 2, 15, 13, 28, 16, 24, 26, 21, 20, 7, 6, 3, 17, 11, 12, 10, 29, 9, 4, 5, 8, 22, 19, 14, 23, 27]",102.7291802,"[[15, 13, 28, 16, 24, 26, 21], [20, 7, 6, 3, 17, 11, 12], [10, 29, 9, 4, 5, 8, 22], [19, 14, 23, 27, 0, 25, 18], [1, 2]]",189.0935216
30,10,100,45,6,5,0.8,160,25,"[27, 10, 4, 0, 25, 18, 1, 23, 19, 22, 8, 9, 29, 5, 12, 11, 3, 17, 13, 15, 2, 28, 16, 21, 26, 24, 20, 7, 6, 14, 27]",89.53724236,"[[10, 4, 0, 25, 18, 1, 23], [19, 22, 8, 9, 29, 5, 12], [11, 3, 17, 13, 15, 2, 28], [16, 21, 26, 24, 20, 7, 6], [14, 27]]",212.4017018
30,10,100,45,6,5,0.8,160,30,"[27, 10, 4, 29, 9, 8, 22, 19, 1, 23, 18, 25, 0, 12, 17, 2, 15, 13, 28, 16, 24, 26, 21, 6, 20, 7, 14, 3, 11, 5, 27]",81.10411932,"[[29, 9, 8, 22, 19, 1, 23], [18, 25, 0, 12, 17, 2, 15], [13, 28, 16, 24, 26, 21, 6], [20, 7, 14, 3, 11, 5, 27], [10, 4]]",205.231335
30,10,100,45,6,5,0.8,160,35,"[14, 15, 2, 13, 28, 16, 18, 27, 10, 9, 29, 4, 5, 12, 0, 25, 11, 17, 3, 6, 20, 7, 24, 26, 21, 23, 1, 19, 22, 8, 14]",87.71420085,"[[16, 18, 27, 10, 9, 29, 4], [5, 12, 0, 25, 11, 17, 3], [6, 20, 7, 24, 26, 21, 23], [1, 19, 22, 8, 14, 15, 2], [13, 28]]",235.8909883
30,10,100,45,6,5,0.8,175,25,"[18, 27, 10, 4, 9, 29, 5, 25, 0, 12, 3, 11, 17, 15, 2, 13, 28, 16, 7, 20, 6, 24, 26, 21, 23, 1, 19, 8, 22, 14, 18]",101.4700766,"[[9, 29, 5, 25, 0, 12, 3], [11, 17, 15, 2, 13, 28, 16], [7, 20, 6, 24, 26, 21, 23], [1, 19, 8, 22, 14, 18, 27], [10, 4]]",239.1959431
30,10,100,45,6,5,0.8,175,30,"[8, 22, 19, 1, 23, 21, 24, 26, 6, 20, 7, 13, 15, 2, 3, 11, 17, 14, 28, 16, 27, 10, 4, 29, 9, 12, 0, 25, 18, 5, 8]",96.44832852,"[[1, 23, 21, 24, 26, 6, 20], [7, 13, 15, 2, 3, 11, 17], [14, 28, 16, 27, 10, 4, 29], [9, 12, 0, 25, 18, 5, 8], [22, 19]]",214.4331948
30,10,100,45,6,5,0.8,175,35,"[1, 23, 19, 22, 8, 9, 29, 4, 10, 27, 18, 25, 0, 12, 3, 17, 11, 7, 20, 6, 24, 26, 21, 16, 28, 13, 2, 15, 14, 5, 1]",84.37096181,"[[29, 4, 10, 27, 18, 25, 0], [12, 3, 17, 11, 7, 20, 6], [24, 26, 21, 16, 28, 13, 2], [15, 14, 5, 1, 23, 19, 22], [8, 9]]",212.6364941
30,10,100,45,6,6,0.4,115,25,"[12, 25, 0, 27, 10, 29, 9, 4, 5, 11, 17, 3, 13, 28, 16, 6, 20, 7, 26, 24, 21, 23, 1, 19, 22, 8, 18, 2, 15, 14, 12]",96.47219793,"[[0, 27, 10, 29, 9, 4, 5], [11, 17, 3, 13, 28, 16, 6], [20, 7, 26, 24, 21, 23, 1], [19, 22, 8, 18, 2, 15, 14], [12, 25]]",221.2992125
30,10,100,45,6,6,0.4,115,30,"[5, 0, 25, 29, 9, 4, 10, 27, 18, 8, 19, 1, 23, 21, 24, 26, 6, 20, 7, 28, 13, 15, 2, 3, 17, 11, 12, 16, 14, 22, 5]",103.6553815,"[[25, 29, 9, 4, 10, 27, 18], [8, 19, 1, 23, 21, 24, 26], [6, 20, 7, 28, 13, 15, 2], [3, 17, 11, 12, 16, 14, 22], [5, 0]]",281.9694739
30,10,100,45,6,6,0.4,115,35,"[3, 11, 17, 15, 2, 13, 28, 16, 24, 26, 21, 6, 20, 7, 14, 27, 10, 9, 29, 4, 5, 0, 25, 12, 18, 1, 23, 19, 8, 22, 3]",107.1169949,"[[28, 16, 24, 26, 21, 6, 20], [7, 14, 27, 10, 9, 29, 4], [5, 0, 25, 12, 18, 1, 23], [19, 8, 22, 3, 11, 17, 15], [2, 13]]",154.7180513
30,10,100,45,6,6,0.4,130,25,"[0, 25, 18, 27, 10, 4, 29, 9, 8, 19, 1, 23, 21, 26, 24, 6, 20, 7, 16, 28, 2, 3, 11, 17, 13, 15, 14, 5, 12, 22, 0]",96.65837854,"[[27, 10, 4, 29, 9, 8, 19], [1, 23, 21, 26, 24, 6, 20], [7, 16, 28, 2, 3, 11, 17], [13, 15, 14, 5, 12, 22, 0], [25, 18]]",225.2924218
30,10,100,45,6,6,0.4,130,30,"[22, 23, 1, 19, 8, 18, 27, 10, 29, 9, 4, 5, 25, 0, 12, 3, 17, 2, 15, 13, 28, 16, 21, 26, 24, 6, 20, 7, 14, 11, 22]",102.1395472,"[[27, 10, 29, 9, 4, 5, 25], [0, 12, 3, 17, 2, 15, 13], [28, 16, 21, 26, 24, 6, 20], [7, 14, 11, 22, 23, 1, 19], [8, 18]]",247.9182622
30,10,100,45,6,6,0.4,130,35,"[27, 10, 4, 29, 0, 25, 18, 1, 23, 19, 22, 8, 9, 5, 16, 28, 13, 2, 15, 3, 17, 11, 12, 24, 26, 21, 7, 20, 6, 14, 27]",95.29498509,"[[18, 1, 23, 19, 22, 8, 9], [5, 16, 28, 13, 2, 15, 3], [17, 11, 12, 24, 26, 21, 7], [20, 6, 14, 27, 10, 4, 29], [0, 25]]",197.9760848
30,10,100,45,6,6,0.4,145,25,"[25, 0, 12, 10, 27, 18, 1, 23, 19, 8, 9, 29, 4, 5, 11, 17, 3, 2, 15, 13, 28, 16, 20, 7, 6, 24, 26, 21, 14, 22, 25]",106.8203167,"[[25, 0, 12, 10, 27, 18, 1], [23, 19, 8, 9, 29, 4, 5], [11, 17, 3, 2, 15, 13, 28], [16, 20, 7, 6, 24, 26, 21], [14, 22]]",256.9961948
30,10,100,45,6,6,0.4,145,30,"[5, 4, 10, 27, 18, 1, 23, 19, 8, 9, 29, 25, 0, 12, 3, 17, 11, 13, 15, 2, 28, 16, 7, 20, 6, 24, 26, 21, 14, 22, 5]",95.44587054,"[[23, 19, 8, 9, 29, 25, 0], [12, 3, 17, 11, 13, 15, 2], [28, 16, 7, 20, 6, 24, 26], [21, 14, 22, 5, 4, 10, 27], [18, 1]]",232.4367344
30,10,100,45,6,6,0.4,145,35,"[8, 19, 1, 23, 22, 18, 27, 10, 29, 9, 4, 5, 25, 0, 12, 2, 15, 13, 28, 16, 26, 24, 21, 6, 20, 7, 14, 3, 17, 11, 8]",102.2235518,"[[22, 18, 27, 10, 29, 9, 4], [5, 25, 0, 12, 2, 15, 13], [28, 16, 26, 24, 21, 6, 20], [7, 14, 3, 17, 11, 8, 19], [1, 23]]",207.3907268
30,10,100,45,6,6,0.4,160,25,"[3, 17, 0, 25, 10, 27, 18, 1, 23, 19, 22, 8, 9, 29, 4, 5, 12, 11, 13, 15, 2, 6, 7, 20, 26, 24, 21, 16, 28, 14, 3]",102.1086402,"[[0, 25, 10, 27, 18, 1, 23], [19, 22, 8, 9, 29, 4, 5], [12, 11, 13, 15, 2, 6, 7], [20, 26, 24, 21, 16, 28, 14], [3, 17]]",223.525976
30,10,100,45,6,6,0.4,160,30,"[25, 0, 12, 3, 2, 15, 1, 23, 19, 22, 8, 9, 29, 4, 5, 10, 6, 20, 7, 24, 26, 21, 16, 28, 13, 14, 17, 11, 27, 18, 25]",101.76848,"[[3, 2, 15, 1, 23, 19, 22], [8, 9, 29, 4, 5, 10, 6], [20, 7, 24, 26, 21, 16, 28], [13, 14, 17, 11, 27, 18, 25], [0, 12]]",211.5630425
30,10,100,45,6,6,0.4,160,35,"[9, 29, 4, 10, 0, 25, 18, 27, 12, 11, 17, 3, 2, 15, 13, 28, 16, 14, 7, 20, 6, 24, 26, 21, 23, 1, 19, 8, 22, 5, 9]",99.71275768,"[[0, 25, 18, 27, 12, 11, 17], [3, 2, 15, 13, 28, 16, 14], [7, 20, 6, 24, 26, 21, 23], [1, 19, 8, 22, 5, 9, 29], [4, 10]]",272.6275361
30,10,100,45,6,6,0.4,175,25,"[23, 1, 19, 22, 8, 18, 10, 9, 29, 4, 12, 15, 2, 13, 16, 24, 26, 21, 6, 20, 7, 14, 28, 17, 11, 0, 25, 27, 3, 5, 23]",104.3160239,"[[18, 10, 9, 29, 4, 12, 15], [2, 13, 16, 24, 26, 21, 6], [20, 7, 14, 28, 17, 11, 0], [25, 27, 3, 5, 23, 1, 19], [22, 8]]",257.3973398
30,10,100,45,6,6,0.4,175,30,"[12, 0, 25, 29, 9, 4, 10, 27, 18, 8, 22, 19, 23, 1, 21, 26, 24, 6, 20, 7, 13, 15, 2, 3, 11, 17, 28, 16, 14, 5, 12]",106.5095973,"[[9, 4, 10, 27, 18, 8, 22], [19, 23, 1, 21, 26, 24, 6], [20, 7, 13, 15, 2, 3, 11], [17, 28, 16, 14, 5, 12, 0], [25, 29]]",267.0361383
30,10,100,45,6,6,0.4,175,35,"[22, 8, 19, 1, 23, 21, 26, 24, 6, 20, 7, 13, 15, 2, 3, 17, 11, 12, 0, 25, 9, 29, 4, 10, 27, 18, 28, 16, 14, 5, 22]",101.6678451,"[[1, 23, 21, 26, 24, 6, 20], [7, 13, 15, 2, 3, 17, 11], [12, 0, 25, 9, 29, 4, 10], [27, 18, 28, 16, 14, 5, 22], [8, 19]]",238.3469796
30,10,100,45,6,6,0.5,115,25,"[18, 27, 10, 4, 29, 9, 8, 22, 19, 1, 23, 24, 26, 21, 6, 20, 7, 13, 15, 2, 3, 17, 11, 12, 0, 25, 5, 16, 28, 14, 18]",100.5606699,"[[29, 9, 8, 22, 19, 1, 23], [24, 26, 21, 6, 20, 7, 13], [15, 2, 3, 17, 11, 12, 0], [25, 5, 16, 28, 14, 18, 27], [10, 4]]",237.7090982
30,10,100,45,6,6,0.5,115,30,"[12, 0, 25, 18, 27, 10, 4, 29, 1, 23, 19, 22, 8, 9, 5, 11, 17, 3, 15, 2, 13, 28, 16, 24, 26, 21, 6, 7, 20, 14, 12]",100.8343374,"[[25, 18, 27, 10, 4, 29, 1], [23, 19, 22, 8, 9, 5, 11], [17, 3, 15, 2, 13, 28, 16], [24, 26, 21, 6, 7, 20, 14], [12, 0]]",249.2846523
30,10,100,45,6,6,0.5,115,35,"[22, 8, 19, 1, 23, 21, 26, 24, 6, 20, 7, 16, 28, 13, 15, 2, 3, 17, 11, 12, 0, 25, 4, 9, 29, 10, 27, 18, 14, 5, 22]",98.434525,"[[21, 26, 24, 6, 20, 7, 16], [28, 13, 15, 2, 3, 17, 11], [12, 0, 25, 4, 9, 29, 10], [27, 18, 14, 5, 22, 8, 19], [1, 23]]",245.9627683
30,10,100,45,6,6,0.5,130,25,"[18, 27, 0, 25, 5, 4, 9, 29, 10, 12, 11, 3, 17, 15, 2, 13, 28, 16, 6, 20, 7, 14, 26, 24, 21, 23, 1, 19, 22, 8, 18]",96.43638579,"[[18, 27, 0, 25, 5, 4, 9], [29, 10, 12, 11, 3, 17, 15], [2, 13, 28, 16, 6, 20, 7], [14, 26, 24, 21, 23, 1, 19], [22, 8]]",273.2320605
30,10,100,45,6,6,0.5,130,30,"[15, 2, 13, 0, 25, 18, 1, 3, 17, 11, 16, 28, 14, 6, 20, 7, 26, 24, 21, 23, 19, 22, 8, 9, 29, 4, 10, 27, 12, 5, 15]",98.79750246,"[[13, 0, 25, 18, 1, 3, 17], [11, 16, 28, 14, 6, 20, 7], [26, 24, 21, 23, 19, 22, 8], [9, 29, 4, 10, 27, 12, 5], [15, 2]]",225.6277363
30,10,100,45,6,6,0.5,130,35,"[29, 9, 4, 10, 27, 14, 15, 2, 13, 28, 16, 18, 25, 0, 12, 11, 17, 3, 7, 20, 6, 24, 26, 21, 23, 1, 19, 8, 22, 5, 29]",92.80343913,"[[29, 9, 4, 10, 27, 14, 15], [2, 13, 28, 16, 18, 25, 0], [12, 11, 17, 3, 7, 20, 6], [24, 26, 21, 23, 1, 19, 8], [22, 5]]",219.6718438
30,10,100,45,6,6,0.5,145,25,"[23, 0, 25, 18, 1, 19, 22, 8, 9, 29, 4, 10, 27, 12, 13, 15, 2, 28, 16, 14, 20, 7, 6, 24, 26, 21, 3, 17, 11, 5, 23]",98.83715589,"[[25, 18, 1, 19, 22, 8, 9], [29, 4, 10, 27, 12, 13, 15], [2, 28, 16, 14, 20, 7, 6], [24, 26, 21, 3, 17, 11, 5], [23, 0]]",244.5420192
30,10,100,45,6,6,0.5,145,30,"[1, 23, 0, 25, 18, 27, 10, 29, 9, 4, 5, 8, 19, 22, 24, 26, 21, 2, 15, 3, 17, 11, 12, 13, 28, 16, 6, 20, 7, 14, 1]",111.268779,"[[1, 23, 0, 25, 18, 27, 10], [29, 9, 4, 5, 8, 19, 22], [24, 26, 21, 2, 15, 3, 17], [11, 12, 13, 28, 16, 6, 20], [7, 14]]",274.9705884
30,10,100,45,6,6,0.5,145,35,"[18, 27, 0, 1, 23, 19, 22, 8, 9, 29, 4, 10, 2, 15, 13, 28, 16, 21, 24, 26, 6, 20, 7, 14, 17, 3, 11, 12, 25, 5, 18]",93.32994665,"[[18, 27, 0, 1, 23, 19, 22], [8, 9, 29, 4, 10, 2, 15], [13, 28, 16, 21, 24, 26, 6], [20, 7, 14, 17, 3, 11, 12], [25, 5]]",207.6676899
30,10,100,45,6,6,0.5,160,25,"[27, 10, 4, 29, 9, 25, 0, 12, 11, 17, 3, 13, 28, 16, 6, 20, 7, 26, 24, 21, 1, 23, 19, 22, 8, 18, 2, 15, 14, 5, 27]",94.93800289,"[[10, 4, 29, 9, 25, 0, 12], [11, 17, 3, 13, 28, 16, 6], [20, 7, 26, 24, 21, 1, 23], [19, 22, 8, 18, 2, 15, 14], [5, 27]]",220.6100363
30,10,100,45,6,6,0.5,160,30,"[11, 3, 17, 0, 25, 18, 1, 23, 19, 8, 9, 29, 4, 10, 27, 14, 2, 15, 13, 28, 16, 6, 20, 7, 24, 26, 21, 12, 5, 22, 11]",85.88685077,"[[11, 3, 17, 0, 25, 18, 1], [23, 19, 8, 9, 29, 4, 10], [27, 14, 2, 15, 13, 28, 16], [6, 20, 7, 24, 26, 21, 12], [5, 22]]",212.0295171
30,10,100,45,6,6,0.5,160,35,"[8, 19, 1, 23, 18, 25, 0, 12, 27, 10, 4, 29, 9, 5, 17, 3, 11, 2, 6, 20, 7, 24, 26, 21, 16, 28, 13, 15, 14, 22, 8]",94.92451164,"[[18, 25, 0, 12, 27, 10, 4], [29, 9, 5, 17, 3, 11, 2], [6, 20, 7, 24, 26, 21, 16], [28, 13, 15, 14, 22, 8, 19], [1, 23]]",214.5869282
30,10,100,45,6,6,0.5,175,25,"[17, 3, 11, 12, 27, 0, 25, 18, 1, 23, 19, 8, 22, 10, 9, 29, 4, 2, 15, 13, 28, 16, 24, 26, 21, 6, 20, 7, 14, 5, 17]",95.00500781,"[[0, 25, 18, 1, 23, 19, 8], [22, 10, 9, 29, 4, 2, 15], [13, 28, 16, 24, 26, 21, 6], [20, 7, 14, 5, 17, 3, 11], [12, 27]]",227.8317586
30,10,100,45,6,6,0.5,175,30,"[9, 29, 0, 25, 18, 27, 10, 4, 5, 12, 11, 17, 3, 15, 2, 13, 28, 16, 6, 20, 7, 24, 26, 21, 23, 1, 19, 8, 14, 22, 9]",98.75355144,"[[25, 18, 27, 10, 4, 5, 12], [11, 17, 3, 15, 2, 13, 28], [16, 6, 20, 7, 24, 26, 21], [23, 1, 19, 8, 14, 22, 9], [29, 0]]",251.1027276
