Bus_Numbers,Passenger_Number,Iteration_Times,Pheromone,Alpha,Beta,Volatile_Coefficient,Ant_Pheromone_Quality,Ants_Number,Shortest_Line,shortest_Time,Cut_Lines,Cut_Times
40,20,100,45,4,5,0.7,175,25,"[37, 17, 0, 14, 11, 36, 27, 28, 35, 33, 1, 12, 21, 32, 31, 24, 2, 7, 34, 26, 29, 9, 5, 6, 18, 3, 22, 25, 16, 39, 10, 38, 20, 8, 4, 15, 19, 13, 23, 30, 37]",265.9653753,"[[37, 17, 0, 14, 11, 36, 27, 28, 35, 33], [1, 12, 21, 32, 31, 24, 2, 7, 34, 26], [29, 9, 5, 6, 18, 3, 22, 25, 16, 39], [10, 38, 20, 8, 4, 15, 19, 13, 23, 30]]",465.3073437
40,20,100,45,4,5,0.7,175,30,"[15, 19, 17, 37, 4, 0, 1, 12, 21, 24, 31, 2, 3, 18, 5, 6, 9, 16, 39, 10, 33, 38, 28, 35, 36, 11, 27, 14, 23, 13, 7, 34, 26, 30, 29, 25, 22, 32, 20, 8, 15]",271.6259155,"[[19, 17, 37, 4, 0, 1, 12, 21, 24, 31], [2, 3, 18, 5, 6, 9, 16, 39, 10, 33], [38, 28, 35, 36, 11, 27, 14, 23, 13, 7], [34, 26, 30, 29, 25, 22, 32, 20, 8, 15]]",384.1532457
40,20,100,45,4,5,0.7,175,35,"[12, 21, 0, 14, 23, 13, 9, 29, 30, 22, 25, 24, 16, 31, 1, 32, 35, 28, 38, 10, 39, 33, 26, 2, 7, 34, 3, 18, 5, 6, 27, 36, 11, 20, 8, 4, 37, 15, 17, 19, 12]",257.7567891,"[[14, 23, 13, 9, 29, 30, 22, 25, 24, 16], [31, 1, 32, 35, 28, 38, 10, 39, 33, 26], [2, 7, 34, 3, 18, 5, 6, 27, 36, 11], [20, 8, 4, 37, 15, 17, 19, 12, 21, 0]]",390.8872758
40,20,100,45,4,5,0.8,115,25,"[17, 37, 19, 9, 6, 5, 18, 3, 30, 23, 13, 0, 14, 27, 36, 11, 10, 39, 33, 21, 12, 32, 24, 31, 25, 22, 34, 7, 2, 26, 29, 16, 38, 28, 35, 20, 8, 15, 4, 1, 17]",282.3299983,"[[5, 18, 3, 30, 23, 13, 0, 14, 27, 36], [11, 10, 39, 33, 21, 12, 32, 24, 31, 25], [22, 34, 7, 2, 26, 29, 16, 38, 28, 35], [20, 8, 15, 4, 1, 17, 37, 19, 9, 6]]",488.6130877
40,20,100,45,4,5,0.8,115,30,"[25, 22, 31, 24, 32, 1, 12, 21, 35, 28, 0, 14, 27, 11, 36, 29, 9, 5, 6, 3, 18, 26, 2, 7, 34, 16, 39, 10, 33, 38, 20, 8, 15, 19, 17, 37, 4, 23, 13, 30, 25]",244.1167958,"[[25, 22, 31, 24, 32, 1, 12, 21, 35, 28], [0, 14, 27, 11, 36, 29, 9, 5, 6, 3], [18, 26, 2, 7, 34, 16, 39, 10, 33, 38], [20, 8, 15, 19, 17, 37, 4, 23, 13, 30]]",403.1766349
40,20,100,45,4,5,0.8,115,35,"[30, 29, 26, 2, 34, 7, 3, 18, 5, 6, 13, 23, 14, 0, 27, 36, 11, 9, 16, 31, 25, 22, 32, 24, 39, 10, 28, 35, 38, 20, 8, 15, 37, 17, 4, 19, 12, 21, 1, 33, 30]",260.8209264,"[[3, 18, 5, 6, 13, 23, 14, 0, 27, 36], [11, 9, 16, 31, 25, 22, 32, 24, 39, 10], [28, 35, 38, 20, 8, 15, 37, 17, 4, 19], [12, 21, 1, 33, 30, 29, 26, 2, 34, 7]]",437.1952419
40,20,100,45,4,5,0.8,130,25,"[10, 39, 33, 35, 28, 38, 20, 8, 15, 19, 17, 37, 4, 14, 0, 13, 23, 30, 26, 1, 12, 21, 32, 31, 24, 25, 2, 7, 34, 5, 3, 18, 29, 9, 11, 36, 27, 16, 22, 6, 10]",282.3404699,"[[19, 17, 37, 4, 14, 0, 13, 23, 30, 26], [1, 12, 21, 32, 31, 24, 25, 2, 7, 34], [5, 3, 18, 29, 9, 11, 36, 27, 16, 22], [6, 10, 39, 33, 35, 28, 38, 20, 8, 15]]",424.5007479
40,20,100,45,4,5,0.8,130,30,"[36, 11, 27, 35, 28, 38, 21, 12, 1, 32, 31, 24, 25, 22, 14, 0, 23, 13, 19, 37, 17, 4, 16, 39, 10, 33, 26, 30, 29, 9, 5, 6, 3, 18, 2, 7, 34, 8, 20, 15, 36]",239.5407058,"[[27, 35, 28, 38, 21, 12, 1, 32, 31, 24], [25, 22, 14, 0, 23, 13, 19, 37, 17, 4], [16, 39, 10, 33, 26, 30, 29, 9, 5, 6], [3, 18, 2, 7, 34, 8, 20, 15, 36, 11]]",365.3858114
40,20,100,45,4,5,0.8,130,35,"[13, 17, 37, 4, 14, 0, 23, 19, 15, 27, 36, 11, 31, 32, 24, 21, 12, 1, 25, 22, 34, 7, 2, 3, 18, 5, 6, 29, 30, 26, 10, 39, 33, 38, 28, 35, 16, 9, 20, 8, 13]",263.0904511,"[[23, 19, 15, 27, 36, 11, 31, 32, 24, 21], [12, 1, 25, 22, 34, 7, 2, 3, 18, 5], [6, 29, 30, 26, 10, 39, 33, 38, 28, 35], [16, 9, 20, 8, 13, 17, 37, 4, 14, 0]]",434.4887533
40,20,100,45,4,5,0.8,145,25,"[26, 30, 9, 5, 18, 3, 6, 13, 23, 14, 0, 4, 37, 17, 19, 15, 8, 35, 28, 16, 1, 12, 21, 32, 24, 31, 25, 22, 34, 7, 2, 29, 36, 11, 27, 38, 10, 20, 33, 39, 26]",281.4180135,"[[13, 23, 14, 0, 4, 37, 17, 19, 15, 8], [35, 28, 16, 1, 12, 21, 32, 24, 31, 25], [22, 34, 7, 2, 29, 36, 11, 27, 38, 10], [20, 33, 39, 26, 30, 9, 5, 18, 3, 6]]",401.3720765
40,20,100,45,4,5,0.8,145,30,"[5, 18, 3, 6, 11, 36, 27, 14, 0, 13, 23, 30, 25, 22, 1, 12, 21, 24, 31, 2, 7, 34, 4, 17, 37, 19, 15, 8, 20, 38, 35, 28, 39, 10, 33, 26, 29, 9, 16, 32, 5]",261.2845971,"[[27, 14, 0, 13, 23, 30, 25, 22, 1, 12], [21, 24, 31, 2, 7, 34, 4, 17, 37, 19], [15, 8, 20, 38, 35, 28, 39, 10, 33, 26], [29, 9, 16, 32, 5, 18, 3, 6, 11, 36]]",388.898227
40,20,100,45,4,5,0.8,145,35,"[3, 0, 1, 12, 21, 24, 31, 25, 2, 7, 4, 17, 37, 19, 15, 8, 28, 35, 27, 36, 11, 14, 23, 5, 18, 6, 29, 30, 26, 34, 16, 39, 10, 33, 32, 22, 9, 13, 38, 20, 3]",255.3100639,"[[21, 24, 31, 25, 2, 7, 4, 17, 37, 19], [15, 8, 28, 35, 27, 36, 11, 14, 23, 5], [18, 6, 29, 30, 26, 34, 16, 39, 10, 33], [32, 22, 9, 13, 38, 20, 3, 0, 1, 12]]",351.8349713
40,20,100,45,4,5,0.8,160,25,"[33, 10, 39, 16, 18, 5, 6, 29, 30, 26, 2, 7, 34, 22, 25, 31, 32, 24, 28, 35, 27, 36, 11, 0, 14, 23, 13, 15, 19, 17, 37, 4, 8, 1, 12, 21, 38, 20, 9, 3, 33]",240.940595,"[[33, 10, 39, 16, 18, 5, 6, 29, 30, 26], [2, 7, 34, 22, 25, 31, 32, 24, 28, 35], [27, 36, 11, 0, 14, 23, 13, 15, 19, 17], [37, 4, 8, 1, 12, 21, 38, 20, 9, 3]]",391.2467093
40,20,100,45,4,5,0.8,160,30,"[15, 13, 23, 19, 17, 37, 4, 0, 14, 11, 36, 27, 35, 28, 38, 10, 39, 33, 16, 30, 26, 29, 9, 5, 18, 2, 7, 34, 3, 6, 31, 24, 22, 25, 32, 1, 12, 21, 20, 8, 15]",258.9439939,"[[4, 0, 14, 11, 36, 27, 35, 28, 38, 10], [39, 33, 16, 30, 26, 29, 9, 5, 18, 2], [7, 34, 3, 6, 31, 24, 22, 25, 32, 1], [12, 21, 20, 8, 15, 13, 23, 19, 17, 37]]",444.1136314
40,20,100,45,4,5,0.8,160,35,"[18, 5, 6, 13, 9, 29, 26, 30, 23, 14, 0, 36, 11, 27, 28, 35, 39, 10, 33, 21, 12, 1, 32, 24, 16, 31, 25, 22, 34, 7, 2, 3, 15, 19, 17, 37, 4, 8, 20, 38, 18]",294.88979,"[[6, 13, 9, 29, 26, 30, 23, 14, 0, 36], [11, 27, 28, 35, 39, 10, 33, 21, 12, 1], [32, 24, 16, 31, 25, 22, 34, 7, 2, 3], [15, 19, 17, 37, 4, 8, 20, 38, 18, 5]]",558.3869582
40,20,100,45,4,5,0.8,175,25,"[34, 7, 2, 26, 18, 3, 5, 6, 11, 36, 27, 35, 28, 38, 20, 8, 37, 17, 0, 14, 4, 15, 19, 23, 13, 9, 29, 30, 16, 31, 1, 12, 21, 32, 25, 22, 39, 10, 33, 24, 34]",253.4775101,"[[3, 5, 6, 11, 36, 27, 35, 28, 38, 20], [8, 37, 17, 0, 14, 4, 15, 19, 23, 13], [9, 29, 30, 16, 31, 1, 12, 21, 32, 25], [22, 39, 10, 33, 24, 34, 7, 2, 26, 18]]",441.6590166
40,20,100,45,4,5,0.8,175,30,"[22, 25, 31, 24, 30, 17, 37, 4, 19, 15, 23, 13, 0, 14, 11, 36, 27, 35, 28, 38, 20, 8, 10, 1, 2, 7, 34, 18, 3, 6, 5, 9, 29, 26, 16, 39, 33, 21, 12, 32, 22]",261.0470141,"[[4, 19, 15, 23, 13, 0, 14, 11, 36, 27], [35, 28, 38, 20, 8, 10, 1, 2, 7, 34], [18, 3, 6, 5, 9, 29, 26, 16, 39, 33], [21, 12, 32, 22, 25, 31, 24, 30, 17, 37]]",381.2853073
40,20,100,45,4,5,0.8,175,35,"[7, 2, 34, 30, 26, 18, 5, 6, 13, 23, 19, 37, 17, 4, 0, 14, 1, 12, 21, 32, 24, 31, 25, 22, 3, 8, 20, 38, 35, 28, 10, 39, 16, 9, 29, 27, 36, 11, 15, 33, 7]",288.0688337,"[[5, 6, 13, 23, 19, 37, 17, 4, 0, 14], [1, 12, 21, 32, 24, 31, 25, 22, 3, 8], [20, 38, 35, 28, 10, 39, 16, 9, 29, 27], [36, 11, 15, 33, 7, 2, 34, 30, 26, 18]]",413.7891804
40,20,100,45,4,6,0.4,115,25,"[23, 17, 37, 4, 14, 0, 27, 36, 11, 28, 35, 39, 10, 29, 30, 26, 2, 7, 34, 18, 5, 6, 9, 16, 24, 32, 1, 12, 21, 33, 38, 20, 3, 8, 15, 19, 13, 25, 22, 31, 23]",296.1229758,"[[11, 28, 35, 39, 10, 29, 30, 26, 2, 7], [34, 18, 5, 6, 9, 16, 24, 32, 1, 12], [21, 33, 38, 20, 3, 8, 15, 19, 13, 25], [22, 31, 23, 17, 37, 4, 14, 0, 27, 36]]",452.3041522
40,20,100,45,4,6,0.4,115,30,"[7, 34, 2, 18, 3, 6, 5, 9, 16, 22, 25, 31, 24, 0, 14, 23, 13, 17, 37, 4, 15, 19, 30, 26, 29, 35, 28, 38, 10, 39, 1, 32, 12, 21, 33, 27, 36, 11, 8, 20, 7]",275.5097576,"[[18, 3, 6, 5, 9, 16, 22, 25, 31, 24], [0, 14, 23, 13, 17, 37, 4, 15, 19, 30], [26, 29, 35, 28, 38, 10, 39, 1, 32, 12], [21, 33, 27, 36, 11, 8, 20, 7, 34, 2]]",363.7815613
40,20,100,45,4,6,0.4,115,35,"[13, 0, 14, 11, 36, 27, 1, 12, 21, 32, 31, 2, 7, 34, 26, 29, 3, 18, 5, 6, 9, 16, 39, 10, 33, 24, 25, 22, 30, 4, 37, 17, 19, 15, 23, 8, 20, 35, 28, 38, 13]",265.8434175,"[[11, 36, 27, 1, 12, 21, 32, 31, 2, 7], [34, 26, 29, 3, 18, 5, 6, 9, 16, 39], [10, 33, 24, 25, 22, 30, 4, 37, 17, 19], [15, 23, 8, 20, 35, 28, 38, 13, 0, 14]]",315.4863826
40,20,100,45,4,6,0.4,130,25,"[7, 34, 2, 26, 18, 5, 6, 13, 23, 0, 14, 11, 36, 27, 38, 35, 28, 10, 39, 16, 24, 31, 32, 12, 1, 22, 25, 30, 29, 9, 20, 8, 15, 19, 17, 37, 4, 3, 21, 33, 7]",269.0636559,"[[5, 6, 13, 23, 0, 14, 11, 36, 27, 38], [35, 28, 10, 39, 16, 24, 31, 32, 12, 1], [22, 25, 30, 29, 9, 20, 8, 15, 19, 17], [37, 4, 3, 21, 33, 7, 34, 2, 26, 18]]",407.3672795
40,20,100,45,4,6,0.4,130,30,"[28, 35, 11, 36, 27, 14, 0, 13, 23, 30, 29, 26, 2, 7, 34, 16, 1, 12, 21, 33, 39, 10, 31, 3, 18, 5, 6, 9, 20, 8, 15, 19, 17, 37, 4, 38, 24, 32, 22, 25, 28]",281.20087,"[[28, 35, 11, 36, 27, 14, 0, 13, 23, 30], [29, 26, 2, 7, 34, 16, 1, 12, 21, 33], [39, 10, 31, 3, 18, 5, 6, 9, 20, 8], [15, 19, 17, 37, 4, 38, 24, 32, 22, 25]]",391.2189164
40,20,100,45,4,6,0.4,130,35,"[27, 36, 11, 14, 0, 17, 37, 4, 23, 13, 6, 5, 18, 16, 39, 10, 28, 35, 38, 20, 9, 29, 26, 33, 21, 12, 31, 24, 32, 25, 22, 7, 34, 2, 3, 1, 30, 19, 15, 8, 27]",261.6258443,"[[11, 14, 0, 17, 37, 4, 23, 13, 6, 5], [18, 16, 39, 10, 28, 35, 38, 20, 9, 29], [26, 33, 21, 12, 31, 24, 32, 25, 22, 7], [34, 2, 3, 1, 30, 19, 15, 8, 27, 36]]",398.6700294
40,20,100,45,4,6,0.4,145,25,"[3, 18, 26, 2, 7, 34, 22, 25, 31, 24, 32, 16, 39, 10, 35, 28, 11, 36, 27, 14, 0, 4, 37, 17, 19, 15, 23, 13, 5, 6, 29, 30, 1, 12, 21, 33, 8, 20, 38, 9, 3]",295.7568039,"[[7, 34, 22, 25, 31, 24, 32, 16, 39, 10], [35, 28, 11, 36, 27, 14, 0, 4, 37, 17], [19, 15, 23, 13, 5, 6, 29, 30, 1, 12], [21, 33, 8, 20, 38, 9, 3, 18, 26, 2]]",505.4070446
40,20,100,45,4,6,0.4,145,30,"[6, 5, 18, 3, 30, 23, 13, 0, 14, 27, 36, 11, 7, 34, 2, 26, 1, 12, 21, 28, 35, 38, 25, 31, 24, 33, 4, 17, 37, 19, 15, 8, 20, 9, 29, 39, 10, 16, 32, 22, 6]",278.0532477,"[[30, 23, 13, 0, 14, 27, 36, 11, 7, 34], [2, 26, 1, 12, 21, 28, 35, 38, 25, 31], [24, 33, 4, 17, 37, 19, 15, 8, 20, 9], [29, 39, 10, 16, 32, 22, 6, 5, 18, 3]]",353.7549117
40,20,100,45,4,6,0.4,145,35,"[26, 2, 7, 34, 18, 5, 9, 23, 13, 0, 14, 27, 36, 11, 35, 28, 38, 20, 8, 15, 19, 37, 17, 4, 6, 3, 29, 30, 24, 31, 32, 25, 22, 12, 1, 21, 33, 39, 10, 16, 26]",226.5252778,"[[5, 9, 23, 13, 0, 14, 27, 36, 11, 35], [28, 38, 20, 8, 15, 19, 37, 17, 4, 6], [3, 29, 30, 24, 31, 32, 25, 22, 12, 1], [21, 33, 39, 10, 16, 26, 2, 7, 34, 18]]",412.1220328
40,20,100,45,4,6,0.4,160,25,"[24, 31, 25, 22, 32, 1, 12, 21, 33, 10, 39, 16, 29, 30, 26, 7, 34, 2, 18, 3, 6, 5, 23, 13, 0, 14, 11, 36, 27, 28, 35, 38, 20, 8, 15, 19, 17, 37, 4, 9, 24]",212.5117308,"[[33, 10, 39, 16, 29, 30, 26, 7, 34, 2], [18, 3, 6, 5, 23, 13, 0, 14, 11, 36], [27, 28, 35, 38, 20, 8, 15, 19, 17, 37], [4, 9, 24, 31, 25, 22, 32, 1, 12, 21]]",395.0279939
40,20,100,45,4,6,0.4,160,30,"[4, 17, 37, 19, 13, 23, 14, 0, 1, 12, 21, 32, 2, 7, 34, 26, 29, 3, 18, 5, 6, 9, 16, 39, 10, 33, 35, 28, 38, 20, 27, 36, 11, 8, 15, 30, 24, 31, 25, 22, 4]",276.2780055,"[[23, 14, 0, 1, 12, 21, 32, 2, 7, 34], [26, 29, 3, 18, 5, 6, 9, 16, 39, 10], [33, 35, 28, 38, 20, 27, 36, 11, 8, 15], [30, 24, 31, 25, 22, 4, 17, 37, 19, 13]]",370.8518497
40,20,100,45,4,6,0.4,160,35,"[37, 17, 4, 14, 0, 11, 36, 27, 20, 8, 15, 19, 23, 13, 6, 5, 18, 2, 7, 34, 26, 30, 29, 9, 16, 39, 10, 33, 12, 21, 25, 31, 1, 32, 3, 24, 35, 28, 38, 22, 37]",276.6209006,"[[20, 8, 15, 19, 23, 13, 6, 5, 18, 2], [7, 34, 26, 30, 29, 9, 16, 39, 10, 33], [12, 21, 25, 31, 1, 32, 3, 24, 35, 28], [38, 22, 37, 17, 4, 14, 0, 11, 36, 27]]",479.6499146
40,20,100,45,4,6,0.4,175,25,"[8, 27, 36, 11, 0, 14, 23, 30, 26, 34, 7, 2, 18, 5, 6, 3, 29, 13, 9, 16, 39, 10, 33, 35, 28, 38, 20, 32, 24, 31, 25, 22, 1, 12, 21, 19, 15, 17, 37, 4, 8]",276.0530973,"[[36, 11, 0, 14, 23, 30, 26, 34, 7, 2], [18, 5, 6, 3, 29, 13, 9, 16, 39, 10], [33, 35, 28, 38, 20, 32, 24, 31, 25, 22], [1, 12, 21, 19, 15, 17, 37, 4, 8, 27]]",375.3646553
40,20,100,45,4,6,0.4,175,30,"[1, 12, 21, 24, 31, 25, 22, 32, 16, 39, 10, 33, 26, 30, 29, 5, 18, 3, 2, 7, 34, 6, 9, 13, 23, 14, 0, 27, 36, 11, 35, 28, 38, 20, 8, 4, 37, 17, 19, 15, 1]",249.5904422,"[[1, 12, 21, 24, 31, 25, 22, 32, 16, 39], [10, 33, 26, 30, 29, 5, 18, 3, 2, 7], [34, 6, 9, 13, 23, 14, 0, 27, 36, 11], [35, 28, 38, 20, 8, 4, 37, 17, 19, 15]]",450.7142867
40,20,100,45,4,6,0.4,175,35,"[12, 21, 1, 32, 31, 24, 25, 22, 34, 0, 14, 23, 30, 29, 26, 2, 7, 11, 36, 27, 10, 39, 33, 16, 18, 3, 5, 6, 13, 9, 20, 8, 4, 17, 37, 19, 15, 28, 35, 38, 12]",259.5985163,"[[32, 31, 24, 25, 22, 34, 0, 14, 23, 30], [29, 26, 2, 7, 11, 36, 27, 10, 39, 33], [16, 18, 3, 5, 6, 13, 9, 20, 8, 4], [17, 37, 19, 15, 28, 35, 38, 12, 21, 1]]",311.8731591
40,20,100,45,4,6,0.5,115,25,"[2, 7, 34, 3, 18, 5, 6, 9, 16, 39, 10, 35, 28, 38, 20, 27, 36, 11, 0, 14, 23, 13, 29, 26, 30, 1, 12, 21, 24, 31, 32, 25, 22, 19, 17, 37, 4, 15, 8, 33, 2]",250.0062008,"[[6, 9, 16, 39, 10, 35, 28, 38, 20, 27], [36, 11, 0, 14, 23, 13, 29, 26, 30, 1], [12, 21, 24, 31, 32, 25, 22, 19, 17, 37], [4, 15, 8, 33, 2, 7, 34, 3, 18, 5]]",364.5897514
40,20,100,45,4,6,0.5,115,30,"[25, 22, 31, 21, 12, 1, 0, 14, 2, 7, 34, 26, 29, 18, 5, 6, 9, 16, 39, 10, 33, 24, 35, 28, 38, 36, 11, 27, 20, 8, 15, 19, 37, 17, 3, 30, 23, 4, 13, 32, 25]",286.2501815,"[[22, 31, 21, 12, 1, 0, 14, 2, 7, 34], [26, 29, 18, 5, 6, 9, 16, 39, 10, 33], [24, 35, 28, 38, 36, 11, 27, 20, 8, 15], [19, 37, 17, 3, 30, 23, 4, 13, 32, 25]]",362.1315403
40,20,100,45,4,6,0.5,115,35,"[20, 38, 28, 0, 14, 27, 36, 11, 7, 34, 2, 3, 18, 5, 6, 13, 23, 19, 37, 1, 12, 21, 31, 24, 33, 10, 39, 16, 9, 26, 29, 30, 17, 4, 15, 8, 22, 25, 32, 35, 20]",299.5778439,"[[14, 27, 36, 11, 7, 34, 2, 3, 18, 5], [6, 13, 23, 19, 37, 1, 12, 21, 31, 24], [33, 10, 39, 16, 9, 26, 29, 30, 17, 4], [15, 8, 22, 25, 32, 35, 20, 38, 28, 0]]",339.6757759
40,20,100,45,4,6,0.5,130,25,"[13, 23, 14, 0, 27, 36, 11, 7, 34, 2, 26, 30, 16, 18, 5, 6, 3, 9, 29, 39, 10, 35, 28, 38, 20, 8, 15, 37, 17, 4, 19, 31, 25, 22, 32, 1, 12, 21, 33, 24, 13]",271.8697635,"[[36, 11, 7, 34, 2, 26, 30, 16, 18, 5], [6, 3, 9, 29, 39, 10, 35, 28, 38, 20], [8, 15, 37, 17, 4, 19, 31, 25, 22, 32], [1, 12, 21, 33, 24, 13, 23, 14, 0, 27]]",344.4828795
40,20,100,45,4,6,0.5,130,30,"[11, 36, 0, 14, 23, 13, 19, 37, 17, 4, 15, 8, 20, 9, 1, 25, 22, 16, 24, 31, 32, 21, 12, 39, 10, 28, 35, 38, 33, 26, 29, 18, 5, 6, 7, 34, 2, 3, 30, 27, 11]",256.8057586,"[[0, 14, 23, 13, 19, 37, 17, 4, 15, 8], [20, 9, 1, 25, 22, 16, 24, 31, 32, 21], [12, 39, 10, 28, 35, 38, 33, 26, 29, 18], [5, 6, 7, 34, 2, 3, 30, 27, 11, 36]]",357.5866737
40,20,100,45,4,6,0.5,130,35,"[15, 8, 35, 28, 10, 39, 33, 26, 29, 6, 5, 18, 3, 2, 7, 34, 30, 23, 17, 37, 4, 19, 13, 0, 14, 11, 36, 27, 1, 12, 21, 32, 31, 24, 16, 9, 20, 38, 22, 25, 15]",239.0519944,"[[10, 39, 33, 26, 29, 6, 5, 18, 3, 2], [7, 34, 30, 23, 17, 37, 4, 19, 13, 0], [14, 11, 36, 27, 1, 12, 21, 32, 31, 24], [16, 9, 20, 38, 22, 25, 15, 8, 35, 28]]",306.4704685
40,20,100,45,4,6,0.5,145,25,"[24, 32, 31, 25, 22, 30, 26, 33, 10, 0, 14, 23, 13, 19, 37, 17, 4, 11, 36, 27, 28, 35, 38, 29, 7, 34, 2, 18, 5, 6, 9, 16, 39, 20, 8, 15, 1, 12, 21, 3, 24]",237.1185031,"[[26, 33, 10, 0, 14, 23, 13, 19, 37, 17], [4, 11, 36, 27, 28, 35, 38, 29, 7, 34], [2, 18, 5, 6, 9, 16, 39, 20, 8, 15], [1, 12, 21, 3, 24, 32, 31, 25, 22, 30]]",349.8038597
40,20,100,45,4,6,0.5,145,30,"[11, 36, 0, 14, 23, 13, 6, 5, 18, 3, 30, 26, 2, 7, 34, 16, 39, 10, 33, 25, 22, 1, 12, 21, 24, 31, 32, 9, 29, 17, 4, 37, 19, 8, 20, 38, 28, 35, 27, 15, 11]",269.9988543,"[[36, 0, 14, 23, 13, 6, 5, 18, 3, 30], [26, 2, 7, 34, 16, 39, 10, 33, 25, 22], [1, 12, 21, 24, 31, 32, 9, 29, 17, 4], [37, 19, 8, 20, 38, 28, 35, 27, 15, 11]]",409.6093864
40,20,100,45,4,6,0.5,145,35,"[6, 13, 19, 17, 37, 4, 0, 14, 1, 32, 22, 25, 31, 24, 21, 12, 38, 28, 35, 11, 36, 2, 7, 34, 3, 18, 5, 29, 26, 30, 23, 9, 16, 39, 10, 33, 8, 20, 27, 15, 6]",259.5676524,"[[1, 32, 22, 25, 31, 24, 21, 12, 38, 28], [35, 11, 36, 2, 7, 34, 3, 18, 5, 29], [26, 30, 23, 9, 16, 39, 10, 33, 8, 20], [27, 15, 6, 13, 19, 17, 37, 4, 0, 14]]",373.2944128
40,20,100,45,4,6,0.5,160,25,"[9, 5, 18, 16, 39, 0, 14, 23, 13, 6, 3, 2, 7, 34, 26, 29, 30, 22, 25, 31, 24, 33, 10, 35, 28, 27, 36, 11, 4, 17, 37, 19, 15, 8, 20, 38, 1, 21, 12, 32, 9]",211.5102032,"[[39, 0, 14, 23, 13, 6, 3, 2, 7, 34], [26, 29, 30, 22, 25, 31, 24, 33, 10, 35], [28, 27, 36, 11, 4, 17, 37, 19, 15, 8], [20, 38, 1, 21, 12, 32, 9, 5, 18, 16]]",391.0706189
40,20,100,45,4,6,0.5,160,30,"[26, 30, 29, 2, 7, 34, 18, 5, 6, 13, 23, 14, 0, 11, 36, 27, 35, 28, 38, 10, 39, 33, 21, 12, 1, 32, 31, 25, 22, 16, 9, 3, 19, 17, 37, 4, 15, 8, 20, 24, 26]",273.2767891,"[[7, 34, 18, 5, 6, 13, 23, 14, 0, 11], [36, 27, 35, 28, 38, 10, 39, 33, 21, 12], [1, 32, 31, 25, 22, 16, 9, 3, 19, 17], [37, 4, 15, 8, 20, 24, 26, 30, 29, 2]]",483.7489358
40,20,100,45,4,6,0.5,160,35,"[25, 24, 0, 14, 19, 17, 37, 4, 23, 13, 6, 5, 18, 29, 30, 26, 16, 1, 12, 21, 33, 39, 10, 35, 28, 27, 36, 2, 34, 7, 3, 9, 20, 8, 38, 11, 32, 31, 22, 15, 25]",250.015867,"[[25, 24, 0, 14, 19, 17, 37, 4, 23, 13], [6, 5, 18, 29, 30, 26, 16, 1, 12, 21], [33, 39, 10, 35, 28, 27, 36, 2, 34, 7], [3, 9, 20, 8, 38, 11, 32, 31, 22, 15]]",425.4432476
40,20,100,45,4,6,0.5,175,25,"[12, 21, 1, 24, 31, 25, 22, 16, 39, 10, 33, 26, 30, 29, 9, 5, 18, 3, 2, 34, 7, 11, 36, 27, 28, 35, 38, 8, 20, 14, 0, 13, 23, 17, 37, 4, 19, 15, 6, 32, 12]",271.9593441,"[[31, 25, 22, 16, 39, 10, 33, 26, 30, 29], [9, 5, 18, 3, 2, 34, 7, 11, 36, 27], [28, 35, 38, 8, 20, 14, 0, 13, 23, 17], [37, 4, 19, 15, 6, 32, 12, 21, 1, 24]]",365.8836404
40,20,100,45,4,6,0.5,175,30,"[29, 26, 30, 17, 37, 4, 10, 39, 16, 18, 5, 6, 9, 13, 0, 14, 36, 11, 27, 35, 28, 38, 20, 8, 15, 19, 23, 2, 7, 34, 3, 25, 31, 24, 32, 21, 12, 1, 22, 33, 29]",258.0941647,"[[39, 16, 18, 5, 6, 9, 13, 0, 14, 36], [11, 27, 35, 28, 38, 20, 8, 15, 19, 23], [2, 7, 34, 3, 25, 31, 24, 32, 21, 12], [1, 22, 33, 29, 26, 30, 17, 37, 4, 10]]",380.4519023
40,20,100,45,4,6,0.5,175,35,"[21, 12, 1, 32, 31, 24, 16, 9, 29, 5, 18, 3, 6, 39, 0, 14, 23, 13, 11, 36, 27, 10, 33, 7, 34, 2, 26, 30, 4, 37, 17, 8, 20, 38, 35, 28, 19, 15, 22, 25, 21]",275.6997447,"[[29, 5, 18, 3, 6, 39, 0, 14, 23, 13], [11, 36, 27, 10, 33, 7, 34, 2, 26, 30], [4, 37, 17, 8, 20, 38, 35, 28, 19, 15], [22, 25, 21, 12, 1, 32, 31, 24, 16, 9]]",333.4838365
40,20,100,45,4,6,0.6,115,25,"[30, 23, 13, 6, 5, 18, 3, 2, 7, 34, 26, 29, 9, 16, 39, 10, 33, 24, 31, 32, 25, 22, 12, 21, 1, 35, 28, 38, 20, 8, 0, 4, 17, 37, 19, 15, 11, 36, 27, 14, 30]",250.7357354,"[[2, 7, 34, 26, 29, 9, 16, 39, 10, 33], [24, 31, 32, 25, 22, 12, 21, 1, 35, 28], [38, 20, 8, 0, 4, 17, 37, 19, 15, 11], [36, 27, 14, 30, 23, 13, 6, 5, 18, 3]]",373.2700217
