Bus_Numbers,Passenger_Number,Iteration_Times,Pheromone,Alpha,Beta,Volatile_Coefficient,Ant_Pheromone_Quality,Ants_Number,Shortest_Line,shortestTime,Cut_Lines,Cut_Times
20,30,100,60,3,3,0.5,145,25,"[6, 12, 18, 1, 16, 17, 2, 10, 3, 5, 9, 19, 8, 4, 0, 15, 7, 11, 14, 13, 6]",235.5829702,"[[1, 16, 17, 2, 10], [3, 5, 9, 19, 8], [4, 0, 15, 7, 11], [14, 13, 6, 12, 18]]",439.0618584
20,30,100,60,3,3,0.5,145,30,"[15, 7, 0, 8, 4, 19, 9, 5, 2, 3, 10, 13, 1, 6, 16, 17, 18, 12, 11, 14, 15]",226.5138837,"[[15, 7, 0, 8, 4], [19, 9, 5, 2, 3], [10, 13, 1, 6, 16], [17, 18, 12, 11, 14]]",437.7987736
20,30,100,60,3,3,0.5,145,35,"[0, 7, 15, 16, 6, 12, 18, 1, 13, 3, 10, 17, 2, 9, 5, 19, 8, 4, 14, 11, 0]",218.0575972,"[[6, 12, 18, 1, 13], [3, 10, 17, 2, 9], [5, 19, 8, 4, 14], [11, 0, 7, 15, 16]]",422.6020292
20,30,100,60,3,3,0.5,160,25,"[13, 6, 16, 17, 2, 9, 5, 3, 10, 4, 8, 19, 14, 11, 15, 7, 0, 12, 18, 1, 13]",215.9691697,"[[17, 2, 9, 5, 3], [10, 4, 8, 19, 14], [11, 15, 7, 0, 12], [18, 1, 13, 6, 16]]",387.2042945
20,30,100,60,3,3,0.5,160,30,"[18, 12, 0, 1, 6, 16, 17, 2, 3, 10, 13, 9, 5, 8, 19, 4, 14, 11, 15, 7, 18]",235.0721065,"[[18, 12, 0, 1, 6], [16, 17, 2, 3, 10], [13, 9, 5, 8, 19], [4, 14, 11, 15, 7]]",449.0750478
20,30,100,60,3,3,0.5,160,35,"[19, 0, 12, 18, 17, 16, 6, 1, 13, 3, 10, 2, 9, 5, 4, 8, 14, 11, 15, 7, 19]",231.4286929,"[[19, 0, 12, 18, 17], [16, 6, 1, 13, 3], [10, 2, 9, 5, 4], [8, 14, 11, 15, 7]]",466.3832285
20,30,100,60,3,3,0.5,175,25,"[15, 7, 4, 8, 19, 3, 10, 2, 9, 5, 17, 16, 12, 18, 1, 6, 13, 0, 14, 11, 15]",249.6450436,"[[4, 8, 19, 3, 10], [2, 9, 5, 17, 16], [12, 18, 1, 6, 13], [0, 14, 11, 15, 7]]",423.4986651
20,30,100,60,3,3,0.5,175,30,"[11, 15, 0, 16, 6, 12, 18, 1, 17, 2, 3, 10, 13, 5, 9, 4, 8, 19, 14, 7, 11]",232.580293,"[[11, 15, 0, 16, 6], [12, 18, 1, 17, 2], [3, 10, 13, 5, 9], [4, 8, 19, 14, 7]]",407.6906065
20,30,100,60,3,3,0.5,175,35,"[14, 19, 0, 1, 18, 12, 6, 16, 17, 2, 9, 5, 3, 10, 13, 4, 8, 15, 7, 11, 14]",236.9470829,"[[19, 0, 1, 18, 12], [6, 16, 17, 2, 9], [5, 3, 10, 13, 4], [8, 15, 7, 11, 14]]",398.6435166
20,30,100,60,3,3,0.6,115,25,"[14, 11, 5, 9, 2, 17, 16, 1, 18, 12, 6, 13, 10, 3, 19, 8, 0, 4, 15, 7, 14]",235.8884911,"[[9, 2, 17, 16, 1], [18, 12, 6, 13, 10], [3, 19, 8, 0, 4], [15, 7, 14, 11, 5]]",467.6492243
20,30,100,60,3,3,0.6,115,30,"[8, 19, 10, 3, 13, 5, 9, 2, 0, 17, 16, 6, 1, 12, 18, 7, 15, 11, 14, 4, 8]",226.9610107,"[[3, 13, 5, 9, 2], [0, 17, 16, 6, 1], [12, 18, 7, 15, 11], [14, 4, 8, 19, 10]]",450.4781054
20,30,100,60,3,3,0.6,115,35,"[12, 6, 17, 16, 13, 3, 10, 2, 9, 5, 19, 8, 4, 0, 14, 11, 15, 7, 18, 1, 12]",235.8120773,"[[12, 6, 17, 16, 13], [3, 10, 2, 9, 5], [19, 8, 4, 0, 14], [11, 15, 7, 18, 1]]",470.887342
20,30,100,60,3,3,0.6,130,25,"[5, 9, 18, 12, 16, 6, 1, 17, 2, 10, 0, 7, 15, 11, 14, 4, 8, 19, 3, 13, 5]",235.8929959,"[[16, 6, 1, 17, 2], [10, 0, 7, 15, 11], [14, 4, 8, 19, 3], [13, 5, 9, 18, 12]]",414.2353773
20,30,100,60,3,3,0.6,130,30,"[10, 3, 4, 8, 19, 14, 11, 15, 7, 0, 12, 18, 1, 16, 17, 2, 9, 5, 13, 6, 10]",224.2420323,"[[3, 4, 8, 19, 14], [11, 15, 7, 0, 12], [18, 1, 16, 17, 2], [9, 5, 13, 6, 10]]",389.3824103
20,30,100,60,3,3,0.6,130,35,"[11, 15, 0, 6, 16, 12, 1, 18, 17, 2, 9, 5, 3, 10, 8, 19, 4, 14, 7, 13, 11]",217.7461671,"[[0, 6, 16, 12, 1], [18, 17, 2, 9, 5], [3, 10, 8, 19, 4], [14, 7, 13, 11, 15]]",399.4845318
20,30,100,60,3,3,0.6,145,25,"[14, 17, 10, 3, 5, 9, 2, 6, 16, 13, 1, 18, 12, 7, 11, 15, 0, 8, 19, 4, 14]",240.1086963,"[[3, 5, 9, 2, 6], [16, 13, 1, 18, 12], [7, 11, 15, 0, 8], [19, 4, 14, 17, 10]]",393.0749546
20,30,100,60,3,3,0.6,145,30,"[7, 0, 1, 16, 17, 18, 12, 6, 13, 3, 10, 2, 19, 8, 4, 9, 5, 14, 11, 15, 7]",235.8695866,"[[1, 16, 17, 18, 12], [6, 13, 3, 10, 2], [19, 8, 4, 9, 5], [14, 11, 15, 7, 0]]",485.4985914
20,30,100,60,3,3,0.6,145,35,"[19, 8, 4, 10, 3, 5, 9, 2, 17, 16, 6, 12, 18, 1, 13, 0, 14, 11, 15, 7, 19]",220.2736679,"[[8, 4, 10, 3, 5], [9, 2, 17, 16, 6], [12, 18, 1, 13, 0], [14, 11, 15, 7, 19]]",417.8490595
20,30,100,60,3,3,0.6,160,25,"[7, 0, 16, 6, 1, 12, 18, 17, 2, 9, 5, 19, 8, 4, 14, 11, 15, 10, 3, 13, 7]",251.9330356,"[[0, 16, 6, 1, 12], [18, 17, 2, 9, 5], [19, 8, 4, 14, 11], [15, 10, 3, 13, 7]]",465.2494371
20,30,100,60,3,3,0.6,160,30,"[5, 9, 19, 8, 4, 15, 7, 11, 14, 0, 6, 16, 17, 1, 12, 18, 2, 10, 3, 13, 5]",223.7077595,"[[8, 4, 15, 7, 11], [14, 0, 6, 16, 17], [1, 12, 18, 2, 10], [3, 13, 5, 9, 19]]",408.8514126
20,30,100,60,3,3,0.6,160,35,"[11, 15, 7, 4, 8, 9, 5, 13, 10, 3, 2, 17, 16, 6, 12, 18, 1, 0, 14, 19, 11]",236.2831366,"[[11, 15, 7, 4, 8], [9, 5, 13, 10, 3], [2, 17, 16, 6, 12], [18, 1, 0, 14, 19]]",436.5107285
20,30,100,60,3,3,0.6,175,25,"[12, 18, 1, 16, 0, 6, 17, 10, 3, 13, 2, 9, 5, 19, 8, 4, 14, 11, 15, 7, 12]",237.5820569,"[[12, 18, 1, 16, 0], [6, 17, 10, 3, 13], [2, 9, 5, 19, 8], [4, 14, 11, 15, 7]]",445.9102809
20,30,100,60,3,3,0.6,175,30,"[14, 4, 8, 19, 10, 3, 5, 9, 2, 17, 16, 6, 12, 18, 1, 13, 11, 15, 0, 7, 14]",238.2228342,"[[4, 8, 19, 10, 3], [5, 9, 2, 17, 16], [6, 12, 18, 1, 13], [11, 15, 0, 7, 14]]",419.9782804
20,30,100,60,3,3,0.6,175,35,"[14, 0, 12, 18, 6, 1, 13, 10, 3, 2, 9, 5, 4, 8, 19, 16, 17, 7, 15, 11, 14]",230.9072198,"[[18, 6, 1, 13, 10], [3, 2, 9, 5, 4], [8, 19, 16, 17, 7], [15, 11, 14, 0, 12]]",489.4981292
20,30,100,60,3,3,0.7,115,25,"[7, 16, 0, 6, 1, 12, 18, 17, 2, 5, 9, 8, 4, 14, 19, 10, 3, 13, 15, 11, 7]",232.9734818,"[[0, 6, 1, 12, 18], [17, 2, 5, 9, 8], [4, 14, 19, 10, 3], [13, 15, 11, 7, 16]]",359.2063226
20,30,100,60,3,3,0.7,115,30,"[15, 7, 0, 1, 18, 12, 17, 2, 10, 3, 5, 9, 19, 8, 4, 6, 16, 13, 14, 11, 15]",237.382266,"[[18, 12, 17, 2, 10], [3, 5, 9, 19, 8], [4, 6, 16, 13, 14], [11, 15, 7, 0, 1]]",439.0037204
20,30,100,60,3,3,0.7,115,35,"[4, 0, 9, 5, 2, 17, 16, 6, 18, 12, 1, 10, 3, 13, 19, 8, 14, 11, 15, 7, 4]",246.8089995,"[[9, 5, 2, 17, 16], [6, 18, 12, 1, 10], [3, 13, 19, 8, 14], [11, 15, 7, 4, 0]]",461.6834605
20,30,100,60,3,3,0.7,130,25,"[7, 15, 0, 12, 1, 18, 2, 16, 17, 6, 13, 3, 10, 9, 5, 19, 8, 4, 14, 11, 7]",202.8794493,"[[15, 0, 12, 1, 18], [2, 16, 17, 6, 13], [3, 10, 9, 5, 19], [8, 4, 14, 11, 7]]",432.6754946
20,30,100,60,3,3,0.7,130,30,"[3, 10, 13, 16, 17, 2, 9, 5, 19, 8, 4, 14, 11, 15, 7, 18, 12, 6, 1, 0, 3]",245.0177466,"[[3, 10, 13, 16, 17], [2, 9, 5, 19, 8], [4, 14, 11, 15, 7], [18, 12, 6, 1, 0]]",454.9385324
20,30,100,60,3,3,0.7,130,35,"[8, 0, 12, 18, 1, 6, 16, 17, 10, 3, 13, 2, 19, 9, 5, 4, 14, 11, 7, 15, 8]",242.629696,"[[0, 12, 18, 1, 6], [16, 17, 10, 3, 13], [2, 19, 9, 5, 4], [14, 11, 7, 15, 8]]",476.3226446
20,30,100,60,3,3,0.7,145,25,"[7, 15, 0, 4, 8, 19, 9, 5, 3, 10, 13, 16, 17, 2, 6, 1, 12, 18, 14, 11, 7]",221.0312064,"[[8, 19, 9, 5, 3], [10, 13, 16, 17, 2], [6, 1, 12, 18, 14], [11, 7, 15, 0, 4]]",440.1961608
20,30,100,60,3,3,0.7,145,30,"[16, 17, 10, 3, 5, 9, 19, 2, 8, 4, 0, 6, 12, 18, 7, 15, 11, 14, 13, 1, 16]",247.2565578,"[[10, 3, 5, 9, 19], [2, 8, 4, 0, 6], [12, 18, 7, 15, 11], [14, 13, 1, 16, 17]]",463.552702
20,30,100,60,3,3,0.7,145,35,"[7, 0, 15, 16, 6, 12, 18, 1, 13, 10, 3, 2, 9, 5, 19, 8, 4, 11, 14, 17, 7]",239.1465291,"[[0, 15, 16, 6, 12], [18, 1, 13, 10, 3], [2, 9, 5, 19, 8], [4, 11, 14, 17, 7]]",471.7085532
20,30,100,60,3,3,0.7,160,25,"[17, 16, 6, 12, 18, 0, 14, 11, 15, 7, 4, 8, 19, 9, 5, 3, 10, 13, 2, 1, 17]",222.3158666,"[[6, 12, 18, 0, 14], [11, 15, 7, 4, 8], [19, 9, 5, 3, 10], [13, 2, 1, 17, 16]]",436.0694267
20,30,100,60,3,3,0.7,160,30,"[17, 16, 12, 18, 6, 0, 14, 11, 15, 7, 4, 8, 19, 3, 10, 9, 5, 2, 1, 13, 17]",224.9133385,"[[12, 18, 6, 0, 14], [11, 15, 7, 4, 8], [19, 3, 10, 9, 5], [2, 1, 13, 17, 16]]",442.9332622
20,30,100,60,3,3,0.7,160,35,"[19, 8, 0, 14, 4, 9, 5, 10, 3, 13, 6, 16, 17, 2, 18, 12, 1, 7, 15, 11, 19]",248.2785673,"[[4, 9, 5, 10, 3], [13, 6, 16, 17, 2], [18, 12, 1, 7, 15], [11, 19, 8, 0, 14]]",454.6446721
20,30,100,60,3,3,0.7,175,25,"[5, 9, 2, 17, 6, 0, 18, 12, 1, 16, 13, 10, 3, 4, 8, 19, 14, 11, 15, 7, 5]",241.6345614,"[[9, 2, 17, 6, 0], [18, 12, 1, 16, 13], [10, 3, 4, 8, 19], [14, 11, 15, 7, 5]]",400.2746255
20,30,100,60,3,3,0.7,175,30,"[4, 8, 19, 3, 10, 13, 5, 9, 2, 17, 16, 6, 18, 12, 1, 14, 11, 15, 0, 7, 4]",221.8638399,"[[4, 8, 19, 3, 10], [13, 5, 9, 2, 17], [16, 6, 18, 12, 1], [14, 11, 15, 0, 7]]",402.3466624
20,30,100,60,3,3,0.7,175,35,"[0, 1, 18, 12, 17, 16, 2, 9, 5, 13, 10, 3, 19, 8, 4, 14, 11, 15, 7, 6, 0]",224.2648196,"[[0, 1, 18, 12, 17], [16, 2, 9, 5, 13], [10, 3, 19, 8, 4], [14, 11, 15, 7, 6]]",420.6014783
20,30,100,60,3,3,0.8,115,25,"[13, 0, 12, 18, 1, 6, 16, 17, 10, 3, 2, 9, 5, 19, 8, 4, 14, 11, 15, 7, 13]",212.0787643,"[[12, 18, 1, 6, 16], [17, 10, 3, 2, 9], [5, 19, 8, 4, 14], [11, 15, 7, 13, 0]]",470.2118938
20,30,100,60,3,3,0.8,115,30,"[0, 17, 16, 6, 18, 12, 1, 13, 3, 10, 2, 9, 5, 19, 8, 4, 14, 11, 7, 15, 0]",211.133103,"[[16, 6, 18, 12, 1], [13, 3, 10, 2, 9], [5, 19, 8, 4, 14], [11, 7, 15, 0, 17]]",505.6039814
20,30,100,60,3,3,0.8,115,35,"[6, 12, 18, 1, 16, 17, 2, 10, 3, 5, 9, 19, 8, 4, 7, 15, 11, 14, 0, 13, 6]",224.2937826,"[[18, 1, 16, 17, 2], [10, 3, 5, 9, 19], [8, 4, 7, 15, 11], [14, 0, 13, 6, 12]]",411.1917844
20,30,100,60,3,3,0.8,130,25,"[7, 15, 11, 14, 19, 8, 4, 10, 3, 5, 9, 0, 18, 12, 1, 6, 16, 17, 2, 13, 7]",224.2464923,"[[7, 15, 11, 14, 19], [8, 4, 10, 3, 5], [9, 0, 18, 12, 1], [6, 16, 17, 2, 13]]",404.231825
20,30,100,60,3,3,0.8,130,30,"[5, 9, 2, 17, 16, 6, 0, 1, 12, 18, 7, 15, 11, 14, 4, 8, 19, 3, 10, 13, 5]",211.6817224,"[[16, 6, 0, 1, 12], [18, 7, 15, 11, 14], [4, 8, 19, 3, 10], [13, 5, 9, 2, 17]]",413.17409
20,30,100,60,3,3,0.8,130,35,"[4, 8, 0, 15, 7, 11, 14, 5, 9, 2, 17, 16, 6, 12, 18, 1, 13, 10, 3, 19, 4]",227.7186759,"[[8, 0, 15, 7, 11], [14, 5, 9, 2, 17], [16, 6, 12, 18, 1], [13, 10, 3, 19, 4]]",405.7623805
20,30,100,60,3,3,0.8,145,25,"[12, 6, 17, 16, 13, 10, 3, 5, 9, 19, 2, 8, 4, 14, 11, 15, 7, 0, 18, 1, 12]",240.2276207,"[[17, 16, 13, 10, 3], [5, 9, 19, 2, 8], [4, 14, 11, 15, 7], [0, 18, 1, 12, 6]]",454.4939707
20,30,100,60,3,3,0.8,145,30,"[19, 8, 4, 15, 0, 14, 11, 7, 18, 12, 6, 1, 16, 17, 2, 9, 5, 3, 10, 13, 19]",225.8929187,"[[15, 0, 14, 11, 7], [18, 12, 6, 1, 16], [17, 2, 9, 5, 3], [10, 13, 19, 8, 4]]",450.5973287
20,30,100,60,3,3,0.8,145,35,"[9, 5, 4, 8, 19, 3, 10, 13, 1, 16, 17, 2, 18, 12, 6, 0, 15, 11, 14, 7, 9]",237.1901312,"[[5, 4, 8, 19, 3], [10, 13, 1, 16, 17], [2, 18, 12, 6, 0], [15, 11, 14, 7, 9]]",410.0463971
20,30,100,60,3,3,0.8,160,25,"[13, 6, 16, 0, 12, 18, 1, 7, 15, 11, 14, 4, 8, 19, 3, 10, 2, 17, 9, 5, 13]",196.0184973,"[[13, 6, 16, 0, 12], [18, 1, 7, 15, 11], [14, 4, 8, 19, 3], [10, 2, 17, 9, 5]]",385.6315187
20,30,100,60,3,3,0.8,160,30,"[0, 15, 7, 11, 14, 4, 8, 19, 5, 9, 2, 17, 16, 1, 12, 18, 6, 13, 10, 3, 0]",226.1809723,"[[14, 4, 8, 19, 5], [9, 2, 17, 16, 1], [12, 18, 6, 13, 10], [3, 0, 15, 7, 11]]",470.083261
20,30,100,60,3,3,0.8,160,35,"[14, 0, 17, 16, 6, 12, 18, 1, 13, 2, 9, 5, 3, 10, 4, 8, 19, 15, 7, 11, 14]",229.0898001,"[[0, 17, 16, 6, 12], [18, 1, 13, 2, 9], [5, 3, 10, 4, 8], [19, 15, 7, 11, 14]]",430.5346612
20,30,100,60,3,3,0.8,175,25,"[13, 0, 17, 16, 6, 12, 18, 2, 9, 5, 10, 3, 19, 8, 4, 14, 11, 15, 7, 1, 13]",216.95899,"[[13, 0, 17, 16, 6], [12, 18, 2, 9, 5], [10, 3, 19, 8, 4], [14, 11, 15, 7, 1]]",385.944224
20,30,100,60,3,3,0.8,175,30,"[17, 2, 10, 3, 5, 9, 19, 8, 4, 7, 15, 11, 14, 0, 6, 16, 1, 18, 12, 13, 17]",216.836448,"[[17, 2, 10, 3, 5], [9, 19, 8, 4, 7], [15, 11, 14, 0, 6], [16, 1, 18, 12, 13]]",442.9920213
20,30,100,60,3,3,0.8,175,35,"[6, 16, 17, 12, 18, 0, 15, 7, 11, 14, 4, 8, 19, 3, 10, 2, 9, 5, 13, 1, 6]",234.6605614,"[[17, 12, 18, 0, 15], [7, 11, 14, 4, 8], [19, 3, 10, 2, 9], [5, 13, 1, 6, 16]]",431.6100817
20,30,100,60,3,4,0.4,115,25,"[2, 17, 10, 3, 19, 8, 4, 7, 11, 15, 0, 6, 12, 18, 16, 1, 13, 5, 9, 14, 2]",228.1789869,"[[3, 19, 8, 4, 7], [11, 15, 0, 6, 12], [18, 16, 1, 13, 5], [9, 14, 2, 17, 10]]",327.5473189
20,30,100,60,3,4,0.4,115,30,"[14, 11, 7, 15, 0, 8, 4, 19, 10, 3, 5, 9, 17, 16, 2, 6, 18, 12, 1, 13, 14]",224.2845709,"[[11, 7, 15, 0, 8], [4, 19, 10, 3, 5], [9, 17, 16, 2, 6], [18, 12, 1, 13, 14]]",408.5810643
20,30,100,60,3,4,0.4,115,35,"[18, 0, 6, 1, 16, 17, 2, 9, 5, 3, 10, 4, 8, 19, 14, 11, 15, 7, 12, 13, 18]",246.1814449,"[[1, 16, 17, 2, 9], [5, 3, 10, 4, 8], [19, 14, 11, 15, 7], [12, 13, 18, 0, 6]]",410.5206158
20,30,100,60,3,4,0.4,130,25,"[7, 11, 15, 0, 6, 12, 18, 17, 16, 1, 3, 10, 2, 9, 5, 19, 8, 4, 14, 13, 7]",224.2134554,"[[7, 11, 15, 0, 6], [12, 18, 17, 16, 1], [3, 10, 2, 9, 5], [19, 8, 4, 14, 13]]",466.1421823
20,30,100,60,3,4,0.4,130,30,"[16, 6, 1, 12, 18, 17, 2, 9, 5, 3, 10, 13, 19, 8, 4, 14, 0, 15, 7, 11, 16]",213.9829353,"[[12, 18, 17, 2, 9], [5, 3, 10, 13, 19], [8, 4, 14, 0, 15], [7, 11, 16, 6, 1]]",399.1046977
20,30,100,60,3,4,0.4,130,35,"[0, 1, 18, 12, 16, 17, 6, 2, 9, 5, 13, 3, 10, 4, 8, 19, 14, 11, 15, 7, 0]",225.8047403,"[[16, 17, 6, 2, 9], [5, 13, 3, 10, 4], [8, 19, 14, 11, 15], [7, 0, 1, 18, 12]]",394.6440147
20,30,100,60,3,4,0.4,145,25,"[14, 11, 15, 0, 17, 6, 12, 16, 1, 13, 3, 10, 2, 19, 9, 5, 4, 8, 18, 7, 14]",231.9982853,"[[14, 11, 15, 0, 17], [6, 12, 16, 1, 13], [3, 10, 2, 19, 9], [5, 4, 8, 18, 7]]",438.1120785
20,30,100,60,3,4,0.4,145,30,"[14, 0, 6, 12, 18, 1, 16, 17, 2, 10, 3, 5, 9, 19, 8, 4, 11, 15, 7, 13, 14]",226.2895503,"[[18, 1, 16, 17, 2], [10, 3, 5, 9, 19], [8, 4, 11, 15, 7], [13, 14, 0, 6, 12]]",403.0954149
20,30,100,60,3,4,0.4,145,35,"[16, 12, 18, 1, 13, 6, 17, 2, 3, 10, 9, 5, 19, 8, 4, 0, 14, 11, 15, 7, 16]",217.7755409,"[[12, 18, 1, 13, 6], [17, 2, 3, 10, 9], [5, 19, 8, 4, 0], [14, 11, 15, 7, 16]]",452.6664823
20,30,100,60,3,4,0.4,160,25,"[18, 12, 6, 0, 15, 11, 14, 7, 8, 4, 19, 10, 3, 5, 9, 17, 2, 16, 1, 13, 18]",221.5428816,"[[15, 11, 14, 7, 8], [4, 19, 10, 3, 5], [9, 17, 2, 16, 1], [13, 18, 12, 6, 0]]",388.4020677
20,30,100,60,3,4,0.4,160,30,"[13, 5, 9, 0, 15, 7, 11, 14, 4, 8, 19, 3, 10, 2, 17, 16, 1, 18, 6, 12, 13]",228.6291478,"[[9, 0, 15, 7, 11], [14, 4, 8, 19, 3], [10, 2, 17, 16, 1], [18, 6, 12, 13, 5]]",395.3286769
20,30,100,60,3,4,0.4,160,35,"[11, 14, 4, 7, 15, 0, 6, 1, 12, 18, 17, 16, 2, 9, 5, 3, 10, 13, 19, 8, 11]",231.2145104,"[[15, 0, 6, 1, 12], [18, 17, 16, 2, 9], [5, 3, 10, 13, 19], [8, 11, 14, 4, 7]]",417.8440211
20,30,100,60,3,4,0.4,175,25,"[4, 8, 19, 3, 10, 17, 2, 9, 5, 13, 16, 1, 6, 12, 18, 0, 15, 11, 7, 14, 4]",205.8491558,"[[3, 10, 17, 2, 9], [5, 13, 16, 1, 6], [12, 18, 0, 15, 11], [7, 14, 4, 8, 19]]",387.0157929
20,30,100,60,3,4,0.4,175,30,"[0, 17, 16, 1, 6, 12, 18, 2, 9, 5, 13, 10, 3, 19, 4, 8, 14, 11, 15, 7, 0]",218.3047306,"[[17, 16, 1, 6, 12], [18, 2, 9, 5, 13], [10, 3, 19, 4, 8], [14, 11, 15, 7, 0]]",408.2917127
20,30,100,60,3,4,0.4,175,35,"[7, 15, 11, 0, 6, 12, 18, 1, 17, 16, 2, 13, 10, 3, 5, 9, 4, 8, 19, 14, 7]",211.5639959,"[[15, 11, 0, 6, 12], [18, 1, 17, 16, 2], [13, 10, 3, 5, 9], [4, 8, 19, 14, 7]]",415.6862096
20,30,100,60,3,4,0.5,115,25,"[15, 7, 11, 14, 19, 8, 4, 3, 10, 5, 9, 2, 17, 16, 6, 12, 18, 1, 13, 0, 15]",222.8374364,"[[15, 7, 11, 14, 19], [8, 4, 3, 10, 5], [9, 2, 17, 16, 6], [12, 18, 1, 13, 0]]",419.4610144
20,30,100,60,3,4,0.5,115,30,"[16, 6, 12, 1, 18, 17, 10, 3, 2, 9, 5, 19, 8, 4, 14, 11, 15, 7, 0, 13, 16]",211.4667562,"[[1, 18, 17, 10, 3], [2, 9, 5, 19, 8], [4, 14, 11, 15, 7], [0, 13, 16, 6, 12]]",430.7069648
20,30,100,60,3,4,0.5,115,35,"[0, 12, 18, 1, 2, 17, 3, 10, 9, 5, 19, 8, 4, 14, 11, 15, 7, 6, 16, 13, 0]",216.1630943,"[[2, 17, 3, 10, 9], [5, 19, 8, 4, 14], [11, 15, 7, 6, 16], [13, 0, 12, 18, 1]]",433.803791
20,30,100,60,3,4,0.5,130,25,"[2, 17, 16, 6, 12, 18, 1, 13, 3, 10, 4, 8, 19, 5, 9, 7, 15, 11, 14, 0, 2]",237.1515265,"[[6, 12, 18, 1, 13], [3, 10, 4, 8, 19], [5, 9, 7, 15, 11], [14, 0, 2, 17, 16]]",444.8107229
20,30,100,60,3,4,0.5,130,30,"[15, 0, 5, 9, 2, 17, 1, 18, 12, 6, 16, 13, 10, 3, 19, 8, 4, 14, 11, 7, 15]",232.5664319,"[[9, 2, 17, 1, 18], [12, 6, 16, 13, 10], [3, 19, 8, 4, 14], [11, 7, 15, 0, 5]]",398.1656186
20,30,100,60,3,4,0.5,130,35,"[14, 11, 15, 0, 8, 4, 1, 16, 6, 12, 18, 17, 2, 9, 5, 19, 10, 3, 13, 7, 14]",247.6167595,"[[8, 4, 1, 16, 6], [12, 18, 17, 2, 9], [5, 19, 10, 3, 13], [7, 14, 11, 15, 0]]",435.0768435
20,30,100,60,3,4,0.5,145,25,"[11, 15, 0, 6, 16, 1, 18, 12, 17, 2, 5, 9, 8, 4, 14, 19, 3, 10, 13, 7, 11]",231.3434144,"[[6, 16, 1, 18, 12], [17, 2, 5, 9, 8], [4, 14, 19, 3, 10], [13, 7, 11, 15, 0]]",411.611004
20,30,100,60,3,4,0.5,145,30,"[15, 7, 11, 14, 0, 1, 18, 12, 17, 16, 6, 13, 10, 3, 5, 9, 4, 8, 19, 2, 15]",238.0583818,"[[15, 7, 11, 14, 0], [1, 18, 12, 17, 16], [6, 13, 10, 3, 5], [9, 4, 8, 19, 2]]",439.4673115
20,30,100,60,3,4,0.5,145,35,"[7, 16, 0, 15, 11, 14, 19, 8, 4, 9, 5, 3, 10, 17, 2, 18, 12, 6, 1, 13, 7]",219.7894793,"[[7, 16, 0, 15, 11], [14, 19, 8, 4, 9], [5, 3, 10, 17, 2], [18, 12, 6, 1, 13]]",416.4205935
20,30,100,60,3,4,0.5,160,25,"[11, 15, 0, 4, 8, 19, 3, 10, 13, 5, 9, 2, 17, 16, 1, 18, 12, 6, 7, 14, 11]",219.8410266,"[[4, 8, 19, 3, 10], [13, 5, 9, 2, 17], [16, 1, 18, 12, 6], [7, 14, 11, 15, 0]]",402.3065867
20,30,100,60,3,4,0.5,160,30,"[15, 11, 14, 17, 8, 19, 2, 9, 5, 3, 10, 13, 6, 12, 18, 1, 16, 0, 4, 7, 15]",232.1804831,"[[17, 8, 19, 2, 9], [5, 3, 10, 13, 6], [12, 18, 1, 16, 0], [4, 7, 15, 11, 14]]",387.5324007
20,30,100,60,3,4,0.5,160,35,"[0, 16, 1, 18, 12, 6, 2, 17, 10, 3, 9, 5, 19, 8, 4, 14, 11, 7, 15, 13, 0]",219.2232229,"[[12, 6, 2, 17, 10], [3, 9, 5, 19, 8], [4, 14, 11, 7, 15], [13, 0, 16, 1, 18]]",439.551211
20,30,100,60,3,4,0.5,175,25,"[7, 15, 4, 8, 0, 6, 12, 18, 17, 2, 19, 9, 5, 13, 3, 10, 1, 16, 11, 14, 7]",255.9361792,"[[7, 15, 4, 8, 0], [6, 12, 18, 17, 2], [19, 9, 5, 13, 3], [10, 1, 16, 11, 14]]",417.4525857
20,30,100,60,3,4,0.5,175,30,"[13, 10, 3, 19, 4, 0, 14, 11, 15, 7, 18, 12, 1, 16, 17, 2, 9, 5, 8, 6, 13]",218.8861371,"[[3, 19, 4, 0, 14], [11, 15, 7, 18, 12], [1, 16, 17, 2, 9], [5, 8, 6, 13, 10]]",433.0167074
20,30,100,60,3,4,0.5,175,35,"[1, 6, 16, 17, 2, 10, 3, 5, 9, 19, 8, 4, 0, 15, 7, 11, 14, 12, 18, 13, 1]",252.9134408,"[[6, 16, 17, 2, 10], [3, 5, 9, 19, 8], [4, 0, 15, 7, 11], [14, 12, 18, 13, 1]]",448.9064782
20,30,100,60,3,4,0.6,115,25,"[4, 8, 19, 0, 14, 11, 15, 7, 12, 18, 1, 16, 6, 17, 2, 9, 3, 10, 13, 5, 4]",242.4110232,"[[19, 0, 14, 11, 15], [7, 12, 18, 1, 16], [6, 17, 2, 9, 3], [10, 13, 5, 4, 8]]",447.8565794
20,30,100,60,3,4,0.6,115,30,"[14, 0, 12, 18, 1, 16, 6, 17, 2, 9, 5, 13, 10, 3, 19, 8, 4, 7, 11, 15, 14]",211.0038476,"[[14, 0, 12, 18, 1], [16, 6, 17, 2, 9], [5, 13, 10, 3, 19], [8, 4, 7, 11, 15]]",386.6493089
